0,3,1
0,6,2
0,9,1
0,10,1
0,11,1
0,17,1
0,25,1
0,32,1
0,61,1
0,72,1
0,73,1
0,74,1
0,76,1
0,79,1
0,80,1
0,81,1
0,83,1
0,92,1
0,157,1
0,164,1
0,183,1
0,317,2
0,363,1
0,377,2
0,448,1
0,532,1
0,547,1
0,628,1
0,672,1
0,813,1
0,901,1
0,1368,1
0,1654,1
0,1694,1
0,1934,1
0,1988,1
0,2006,1
0,2007,1
0,2008,1
0,2147,1
0,2422,1
0,2585,1
0,2586,1
0,2716,1
0,2717,1
0,2718,1
0,2720,1
0,2906,1
0,3003,1
0,3137,1
0,3175,1
0,3218,1
0,3253,1
0,3256,1
0,3279,1
0,3285,1
0,3286,1
0,3287,1
0,3290,1
0,3291,1
0,3293,1
0,3296,1
0,3300,2
0,3321,1
0,3322,1
0,3345,1
0,3347,1
0,3351,1
0,3358,1
1,35,1
1,36,1
1,53,3
2,55,1
2,57,3
2,379,1
2,543,1
2,767,1
2,876,2
2,899,3
2,900,1
2,1734,2
2,1972,1
2,2990,1
2,3058,1
2,3762,1
2,4406,1
3,7,1
3,11,1
3,13,1
3,48,2
3,49,2
3,50,1
3,55,1
3,58,1
3,61,1
3,81,1
3,92,1
3,96,1
3,97,4
3,105,1
3,107,1
3,109,1
3,111,1
3,113,1
3,114,1
3,134,1
3,135,1
3,151,1
3,161,2
3,163,2
3,165,1
3,167,1
3,175,1
3,185,1
3,203,2
3,209,1
3,226,6
3,227,1
3,247,1
3,248,1
3,254,1
3,257,1
3,260,1
3,261,1
3,262,1
3,263,1
3,279,1
3,280,1
3,281,1
3,287,1
3,293,1
3,297,1
3,299,1
3,304,1
3,309,1
3,310,1
3,316,1
3,357,1
3,358,1
3,365,1
3,366,1
3,368,1
3,371,1
3,372,1
3,376,1
3,377,2
3,392,1
3,393,1
3,409,1
3,411,1
3,413,2
3,421,1
3,424,1
3,425,1
3,433,3
3,439,1
3,440,1
3,457,1
3,458,2
3,460,1
3,461,2
3,462,1
3,464,1
3,465,1
3,475,2
3,476,1
3,477,1
3,478,1
3,480,1
3,481,1
3,483,1
3,503,1
3,505,1
3,507,1
3,508,1
3,509,1
3,512,1
3,519,1
3,535,2
3,537,1
3,538,1
3,540,1
3,542,1
3,556,1
3,559,1
3,560,1
3,561,1
3,568,2
3,569,1
3,586,1
3,620,1
3,626,2
3,632,1
3,633,1
3,634,1
3,635,1
3,636,1
3,642,1
3,645,1
3,663,1
3,667,2
3,669,1
3,689,1
3,691,2
3,701,1
3,702,1
3,704,1
3,705,1
3,707,1
3,712,1
3,728,3
3,729,2
3,764,1
3,770,1
3,772,1
3,775,3
3,782,2
3,783,2
3,784,2
3,785,2
3,786,2
3,787,1
3,788,2
3,789,1
3,797,1
3,800,1
3,807,1
3,809,1
3,810,1
3,812,1
3,814,4
3,815,3
3,819,1
3,821,1
3,828,1
3,829,1
3,835,1
3,836,1
3,839,1
3,840,1
3,841,1
3,842,1
3,848,1
3,860,1
3,863,1
3,868,2
3,886,3
3,891,1
3,892,2
3,895,1
3,905,1
3,907,1
3,910,1
3,919,1
3,920,1
3,922,2
3,931,1
3,933,1
3,934,1
3,935,1
3,939,1
3,940,1
3,948,1
3,949,2
3,950,1
3,951,1
3,953,1
3,956,1
3,960,1
3,963,1
3,967,1
3,971,4
3,972,2
3,973,2
3,974,2
3,985,1
3,987,1
3,1028,1
3,1033,1
3,1035,1
3,1037,1
3,1039,1
3,1041,1
3,1053,1
3,1055,1
3,1056,1
3,1057,1
3,1058,3
3,1067,1
3,1074,1
3,1091,2
3,1099,5
3,1104,1
3,1107,1
3,1110,1
3,1115,1
3,1116,2
3,1117,5
3,1118,1
3,1124,1
3,1128,1
3,1134,2
3,1135,2
3,1137,1
3,1145,4
3,1148,1
3,1150,1
3,1151,2
3,1155,1
3,1161,1
3,1162,1
3,1163,1
3,1164,1
3,1176,1
3,1183,1
3,1184,1
3,1190,1
3,1198,1
3,1202,1
3,1208,1
3,1215,1
3,1216,1
3,1217,1
3,1228,1
3,1229,1
3,1233,1
3,1234,1
3,1235,1
3,1236,1
3,1249,2
3,1250,1
3,1252,1
3,1253,1
3,1257,1
3,1263,1
3,1280,1
3,1285,1
3,1293,2
3,1294,1
3,1306,1
3,1311,1
3,1313,1
3,1315,1
3,1324,1
3,1325,2
3,1326,1
3,1330,1
3,1333,1
3,1338,1
3,1354,1
3,1355,1
3,1357,1
3,1358,2
3,1359,1
3,1360,1
3,1362,1
3,1364,4
3,1367,1
3,1371,1
3,1372,1
3,1373,1
3,1374,1
3,1375,1
3,1376,1
3,1377,1
3,1378,1
3,1379,1
3,1380,1
3,1381,1
3,1382,1
3,1383,1
3,1384,1
3,1385,1
3,1386,1
3,1387,1
3,1388,1
3,1389,1
3,1390,1
3,1396,1
3,1397,1
3,1407,1
3,1408,1
3,1409,1
3,1412,1
3,1418,3
3,1419,1
3,1420,1
3,1421,1
3,1422,1
3,1423,1
3,1424,1
3,1425,1
3,1426,1
3,1427,1
3,1428,1
3,1429,1
3,1430,1
3,1431,1
3,1432,1
3,1433,1
3,1434,1
3,1435,1
3,1436,1
3,1439,1
3,1440,1
